Open,High,Low,Close,Adj Close,Volume
177.5,178.3000030517578,174.4199981689453,175.05999755859375,172.84759521484375,73401800
172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,169.658447265625,89058800
171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,169.9645233154297,77594700
171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,167.9404296875,76575500
168.7100067138672,169.02999877929688,165.5,165.75,163.65530395507812,72246700
168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,165.54112243652344,79265200
167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,168.24649047851562,70618900
170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,163.20108032226562,75329400
163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,162.98390197753906,69023900
165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,165.28443908691406,67723800
168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.11656188964844,67929800
168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,164.3168182373047,87227800
166.4600067138672,167.8699951171875,161.5,161.7899932861328,159.7453155517578,84882400
161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,160.82154846191406,96046400
162.25,162.33999633789062,156.72000122070312,156.8000030517578,154.8184051513672,95623200
155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,154.59130859375,88063200
159.25,164.52000427246094,158.92999267578125,163.63999938964844,161.57192993164062,130216800
161.83999633789062,166.1999969482422,157.25,157.64999389648438,155.6576690673828,131747600
156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,155.96372985839844,123055300
158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,157.4645233154297,88966500
159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,163.921875,108256500
163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,154.7887725830078,130525300
156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,155.5204620361328,116124600
154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,150.35888671875,131577900
155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,152.7814483642578,115366700
153.5,155.4499969482422,145.80999755859375,146.5,144.861083984375,142689800
142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,140.96517944335938,182602000
144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,145.46424865722656,113990900
145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,143.9118194580078,86643800
148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,147.57044982910156,78336300
146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.24465942382812,109742900
139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,135.81346130371094,136095600
139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.05075073242188,137426100
137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,141.50900268554688,117726300
140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,138.78976440429688,104132700
138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,138.94796752929688,92482700
137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.17152404785156,90601500
145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,147.96597290039062,90978500
149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.17489624023438,103718400
149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.04635620117188,74286600
147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,149.5183868408203,72348100
146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,143.75360107421875,88570300
147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,144.505126953125,71598400
144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.04635620117188,67808200
148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.30474853515625,53950200
147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.04429626464844,69473000
140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,135.59591674804688,91437900
132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.4046630859375,122207100
133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.2747802734375,84784300
134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,133.9149169921875,91533000
132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,128.60499572753906,108123900
130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.08822631835938,134520300
133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.34999084472656,81000500
134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,133.8358154296875,73409200
136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,136.72315979003906,72433800
139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.07522583007812,89116800
142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.07522583007812,70207900
142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,135.90245056152344,67083400
137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,137.67242431640625,66242400
137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.1905059814453,98964500
136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.37576293945312,71051600
137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,139.97634887695312,73353800
141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.32113647460938,74064300
143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,144.71275329589844,66253700
145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.39503479003906,64547800
145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,143.2493133544922,63141600
145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.22824096679688,77588800
142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,143.8623809814453,71185600
144.0800018310547,148.9499969482422,143.25,148.47000122070312,146.80905151367188,78140700
149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,148.49002075195312,76259900
150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.4247283935547,81420900
147.9199981689453,151.22999572753906,146.91000366210938,151.0,149.3107452392578,82982400
151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,151.32791137695312,64823400
154.5,155.57000732421875,151.94000244140625,155.35000610351562,153.61207580566406,65086600
155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.3661651611328,66675400
154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,151.23892211914062,53623900
152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,149.904052734375,55138700
152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.0359649658203,78620700
156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,155.5897216796875,81378700
161.24000549316406,163.6300048828125,159.5,162.50999450683594,160.6919708251953,101786900
161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,159.70318603515625,67829400
160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,158.21995544433594,59907000
160.83999633789062,166.58999633789062,160.75,166.1300048828125,164.271484375,82507500
166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,163.95504760742188,55474100
163.2100067138672,165.85000610351562,163.0,165.35000610351562,163.72732543945312,56697000
166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,163.25201416015625,60276900
164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.30154418945312,63135500
167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,167.5791473388672,70170500
170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,166.83651733398438,57149200
169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,170.41107177734375,68039400
171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,171.49037170410156,54091700
172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,171.33193969726562,56377100
172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,172.83702087402344,79542000
173.75,174.89999389648438,173.1199951171875,174.14999389648438,172.44094848632812,62290100
173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,169.83676147460938,70346300
169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,165.92552185058594,69026800
167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,165.58885192871094,54147100
167.32000732421875,168.11000061035156,166.25,167.52999877929688,165.88592529296875,53841500
168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,168.3614044189453,51218200
170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.0142822265625,78961000
161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,159.79629516601562,73314000
162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.35052490234375,77906200
160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,155.67709350585938,87991100
156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.40985107421875,74229900
159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.2809295654297,76957800
156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.01348876953125,73714800
154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,154.4294891357422,87449600
154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,152.94418334960938,84923800
155.47000122070312,157.82000732421875,154.75,157.3699951171875,155.8256378173828,68028800
159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,161.82615661621094,104956000
159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,152.33026123046875,122656600
154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,153.7858428955078,87965400
154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,150.8747100830078,90481100
151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.22108459472656,162278800
149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,152.9639892578125,81474200
153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.3602294921875,107689800
157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.21145629882812,101696800
152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.24105834960938,86652500
151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,148.95375061035156,96029900
149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.2904052734375,93339400
152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.2706756591797,84442700
147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.36952209472656,146691400
146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.08175659179688,128138200
141.27999877929688,143.10000610351562,138.0,138.1999969482422,136.84375,124925300
138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.0520477294922,114311700
145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,144.6662139892578,87830100
144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,144.96327209472656,79471000
145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.00279235839844,68402200
142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,138.71522521972656,85925600
140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.04196166992188,74899000
139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,137.61611938476562,77033700
139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,136.9823760986328,70433700
134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,141.58676147460938,113224000
144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.02200317382812,88598000
141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.01243591308594,85250900
145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.3393096923828,99136600
141.69000244140625,144.9499969482422,141.5,143.86000061035156,142.44822692871094,61758300
143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,141.9828338623047,64522000
142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,145.82473754882812,86548600
147.19000244140625,150.22999572753906,146.0,149.4499969482422,147.9833526611328,75981900
150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,150.84498596191406,74732300
150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,147.88433837890625,88194300
148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.3789825439453,109180200
148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.21163940429688,164762400
153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,151.83517456054688,97943200
155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.17156982421875,80379300
148.9499969482422,152.1699981689453,145.0,145.02999877929688,143.60675048828125,93604600
142.05999755859375,142.8000030517578,138.75,138.8800048828125,137.51710510253906,97918500
142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,137.24929809570312,140814800
137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,137.78488159179688,83374600
140.41000366210938,141.42999267578125,137.49000549316406,139.5,138.36012268066406,89908500
138.5,138.5500030517578,134.58999633789062,134.8699951171875,133.76797485351562,74917800
141.24000549316406,146.8699951171875,139.5,146.8699951171875,145.669921875,118854000
145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,148.47677612304688,93979700
148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,147.06837463378906,73374100
152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,148.8140106201172,89868300
149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,147.57420349121094,64218300
146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,149.4884490966797,80389400
152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,150.05380249023438,74829600
150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,146.8006134033203,58724100
148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,148.95286560058594,51804100
149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,149.83560180664062,58301400
148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,146.8997802734375,35195900
145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,143.04156494140625,69246000
144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,140.0164794921875,83763800
141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,146.8204345703125,111380900
148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,147.09817504882812,71250400
145.9600067138672,148.0,145.64999389648438,147.80999755859375,146.6022491455078,65447400
147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,145.431884765625,68826400
147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,141.74227905273438,64727200
142.19000244140625,143.3699951171875,140.0,140.94000244140625,139.78836059570312,69721100
142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.48440551757812,62128300
142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,140.9984130859375,76097000
142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.3093719482422,70462700
149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.28135681152344,93886200
145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.03982543945312,82291200
141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.3846435546875,98931900
136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.41091918945312,160156900
135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.28839111328125,79592600
131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.21897888183594,77432800
132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.34323120117188,85928000
134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.14952087402344,77852100
130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,130.78256225585938,63814900
131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,128.96751403808594,69007800
129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,125.01012420654297,85438400
127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,128.55096435546875,75703700
128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,128.8683319091797,77034200
130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,124.04804992675781,112117500
126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.3275146484375,89113600
127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,123.99844360351562,80962700
126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.5608673095703,87754700
130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.0865478515625,70790800
130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.66180419921875,63896200
131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.39927673339844,69458900
133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.31993103027344,71379600
132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,133.65887451171875,57809700
134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,134.82923889160156,63646600
136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.10519409179688,69672800
134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.16470336914062,58280400
135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,136.74346923828125,80223600
138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,139.9569854736328,81760300
140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.36538696289062,66435100
140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,140.7008514404297,65799300
143.1699981689453,144.25,141.89999389648438,143.9600067138672,142.78372192382812,54105100
143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,144.73757934570312,70555800
144.9600067138672,145.5500030517578,142.85000610351562,143.0,141.83155822753906,64015300
142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.11099243164062,65874500
143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.24168395996094,77663600
148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.587646484375,118339000
148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.23756408691406,154357300
152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.49020385742188,69858300
150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.38633728027344,83322600
153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.67864990234375,64120100
153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.63722229003906,56007100
149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.0047607421875,57450700
150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,152.8258819580078,62199000
152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.18019104003906,61707600
153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.29600524902344,65573800
153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.68679809570312,68167900
152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.53453063964844,59144100
150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.4916229248047,58867200
148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,147.91876220703125,51011300
150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.40548706054688,48394200
147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.73341369628906,55469600
147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,146.93531799316406,44998500
147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.42872619628906,50547000
146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.34271240234375,55479000
144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,144.93873596191406,52238100
148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.02464294433594,70732300
153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,152.80601501464844,87558000
153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.59085083007812,56182000
152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,151.85240173339844,47204800
153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.5875701904297,53833600
150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.511474609375,68572400
147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.46836853027344,84457100
151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.57424926757812,73695900
151.19000244140625,153.25,149.9199981689453,152.99000549316406,151.9716033935547,77167900
152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,154.81256103515625,76161100
156.0800018310547,156.74000549316406,154.27999877929688,155.0,153.96820068359375,98944600
155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.35223388671875,73641400
157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.21974182128906,73938300
159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.77938842773438,75701800
158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,157.87203979492188,67622100
158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.18325805664062,59196500
159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.22637939453125,52390300
157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.60055541992188,45992200
159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.69979858398438,51305700
161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.27923583984375,49501700
162.44000244140625,165.0,161.91000366210938,164.89999389648438,163.8022918701172,68749800
164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.06385803222656,56976200
166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.5274658203125,46278300
164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.66990661621094,51511700
162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.5639190673828,45390100
161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,160.95143127441406,47716900
162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.7296142578125,47644200
161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.03427124023438,50133100
161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.45791625976562,68445600
164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.11026000976562,49386500
165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.13011169433594,41516200
